Karmn,Name,Comp,GJ,RA_J2016_deg,DE_J2016_deg,RA_J2000,DE_J2000,l_J2016_deg,b_J2016_deg,Ref01,SpT,SpTnum,Ref02,Teff_K,eTeff_K,logg,elogg,[Fe/H],e[Fe/H],Ref03,L_Lsol,eL_Lsol,Ref04,R_Rsol,eR_Rsol,Ref05,M_Msol,eM_Msol,Ref06,muRA_masa-1,emuRA_masa-1,muDE_masa-1,emuDE_masa-1,Ref07,pi_mas,epi_mas,Ref08,d_pc,ed_pc,Ref09,Vr_kms-1,eVr_kms-1,Ref10,ruwe,Ref11,U_kms-1,eU_kms-1,V_kms-1,eV_kms-1,W_kms-1,eW_kms-1,Ref12,sa_m/s/a,esa_m/s/a,Ref13,SKG,Ref14,SKG_lit,Ref14_lit,Pop,Ref15,vsini_flag,vsini_kms-1,evsini_kms-1,Ref16,P_d,eP_d,Ref17,pEWHalpha_A,epEWHalpha_A,Ref18,log(LHalpha/Lbol),elog(LHalpha/Lbol),Ref19,1RXS,CRT_s-1,eCRT_s-1,HR1,eHR1,HR2,eHR2,Flux_X_E-13_ergcm-2s-1,eFlux_X_E-13_ergcm-2s-1,LX/LJ,eLX/LJ,Ref20,Activity,Ref21,FUV_mag,eFUV_mag,NUV_mag,eNUV_mag,Ref22,u_mag,eu_mag,Ref23,BT_mag,eBT_mag,Ref24,B_mag,eB_mag,Ref25,BP_mag,eBP_mag,Ref26,g_mag,eg_mag,Ref27,VT_mag,eVT_mag,Ref28,V_mag,eV_mag,Ref29,Ra_mag,Ref30,r_mag,er_mag,Ref31,GG_mag,eGG_mag,Ref32,i_mag,ei_mag,Ref33,RP_mag,eRP_mag,Ref34,IN_mag,Ref35,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,QFlag_2M,Ref36,W1_mag,eW1_mag,W2_mag,eW2_mag,W3_mag,eW3_mag,W4_mag,eW4_mag,QFlag_WISE,Ref37,Multiplicity,WideWDS,Widerho_arcsec,eWiderho_arcsec,Ref38,WideCompanionName,WideCompanionSpT,CloseWDS,Closerho_arcsec,eCloserho_arcsec,Ref39,CloseCompanionSpT,RV,Planet,Ref40,PlanetNum,LoRes_spectrum,HiRes_spectrum,LoRes_imaging,HiRes_imaging,Class,Survey,Notes,Gaia_id_1,2MASS_id,TIC_id,Teff_min_K,Teff_max_K,logg_min,logg_max,is_GTO,rv_file,lc_file,has_rv,has_lc
J02287+156,BPM 85139,-,,37.1964405323366,15.6482143074357,02:28:46.96,+15:38:53.7,154.7277587438,-41.1363893629444,EDR3,M2.0 V,2.0,Lep13,,,,,,,,,,,,,,,,,170.828322092377,0.05171968,-9.61130497732042,0.041340288,EDR3,28.4385178735897,0.042219028,EDR3,35.16357654,0.05220286,EDR3,,,,1.2319666,EDR3,,,,,,,,0.0164642262320447,0.0005546541490049491,Wol17,,,,,,,,,,,,,,-0.04,,Lep13,,,,,,,,,,,,,,,,,,21.622,0.373,20.26,0.141,GALEX,,,,,,,13.741,0.02,UCAC4,12.5029,0.005,EDR3,12.987,0.04,UCAC4,,,,12.337,0.15,UCAC4,12.049,UCAC3,11.67,0.05,UCAC4,11.5443,0.0028,EDR3,10.653,0.02,UCAC4,10.2448,0.0051,EDR3,9.88,US-B1,8.792,0.019,8.158,0.026,7.96,0.02,AAA,2M,7.816,0.028,7.747,0.021,7.65,0.021,7.76,0.245,AAAB,AllWISE,Single,,,,,,,,,,,,HARPS,No,,0.0,,,,,Delta,,,76173444017933184,02284694+1538535,257841714,,,,,False,,,False,False
J02285-200,GJ 100C,C,100C,37.1359356267252,-20.0395741147808,02:28:31.94,-20:02:26.2,200.446640359066,-66.6963997855807,EDR3,M2.5 V,2.5,AF15a,3400.0,50.0,5.0,0.5,0.0,,Cif20,0.0126677,0.0002609,Cif20,0.3244,0.0101,Karmn,0.3182,0.0142,Karmn,606.606172721228,0.02586358,231.253193927719,0.02768676,EDR3,50.9720453666183,0.03188185,EDR3,19.61859668,0.01227098,EDR3,22.9,15.0,Haw96,1.7118008,EDR3,-59.88676,5.55961,-23.98187,2.07287,2.84184,13.77663,Karmn,0.18381442113294,0.0047732805879888,Wol17,,,,,D,Karmn,,,,,,,,0.0,0.2,AF15a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.589,0.16,UCAC4,13.11,0.0031,EDR3,13.649,0.02,UCAC4,,,,12.856,0.01,UCAC4,12.527,UCAC3,12.275,0.04,UCAC4,11.7837,0.0028,EDR3,11.076,0.0,UCAC4,10.6397,0.0039,EDR3,10.76,US-B1,9.181,0.027,8.571,0.029,8.347,0.021,AAA,2M,8.143,0.023,8.001,0.019,7.916,0.019,7.723,0.121,AAAB,AllWISE,Wide,UC 744,474.6,0.10,Dor11,GJ 100AB,K4.5 V+,,,,,,HARPS,No,,0.0,CAFOSbis,,,,Gamma,,,5130073422706364544,02283188-2002265,471015748,3350.0,3450.0,4.5,5.5,False,,,False,False
J02283+219,TYC 1221-1171-1,-,,37.092393785907,21.9959258300187,02:28:22.11,+21:59:45.6,150.828555832063,-35.570788546987,EDR3,M0.5 V,0.5,Lep13,3700.0,50.0,5.0,0.5,0.0,,Cif20,0.116467,0.006201,Cif20,0.8305,0.0315,Karmn,0.8524,0.0369,Karmn,53.6969783518397,0.4097363,-17.6465446542718,0.38568163,EDR3,23.6192120379805,0.3989863,EDR3,42.33841495,0.71519945,EDR3,12.7497135836209,1.29134886637784,EDR3,29.04328,EDR3,-15.37508,0.92697,-4.26675,0.53209,-6.05382,0.75807,Karmn,0.0024424077776218,7.747887809374803e-05,Wol17,Cas,Karmn,,,YD,Karmn,,,,,15.171600341796877,,CC21,-0.08,,Lep13,,,,,,,,,,,,,,,,,,,,,,,15.851,0.008,SDSS9,13.325,0.365,TYC2,12.994,0.0,UCAC4,11.7602,0.0041,EDR3,12.259,0.03,UCAC4,11.806,0.164,TYC2,11.507,0.02,UCAC4,11.072,UCAC3,10.908,0.04,UCAC4,10.7604,0.0032,EDR3,10.058,0.02,UCAC4,9.7518,0.0042,EDR3,10.21,US-B1,8.456,0.029,7.811,0.023,7.627,0.02,AAA,2M,7.475,0.03,7.506,0.02,7.416,0.018,7.306,0.102,AAAA,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,,,89308798334436096,02282210+2159456,247009124,3650.0,3750.0,4.5,5.5,False,,,False,False
J02282+014,G 75-016,-,3159,37.0725579621706,1.44138078124017,02:28:17.11,+01:26:31.1,166.032732962848,-53.1268566133667,EDR3,M3.0 V,3.0,PMSU,3400.0,50.0,4.5,0.5,0.0,,Cif20,0.0147979,0.0004628,Cif20,0.3506,0.0117,Karmn,0.3459,0.0157,Karmn,280.883443408626,0.03126204,-131.525860997535,0.02707977,EDR3,44.8093718096008,0.028406082,EDR3,22.31676008,0.0141473,EDR3,19.0,15.0,Haw96,1.4875139,EDR3,-24.25881,8.73443,-26.99152,2.17285,-10.98048,11.99954,Karmn,0.0535730651993649,0.0017852347083199,Wol17,,,,,YD,Karmn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.599,0.008,SDSS9,,,,14.621,0.05,UCAC4,13.3143,0.0034,EDR3,13.803,0.02,UCAC4,,,,12.95,0.13,UCAC4,12.988,UCAC3,12.363,0.0,UCAC4,11.9329,0.0028,EDR3,11.099,0.11,UCAC4,10.779,0.0039,EDR3,10.63,US-B1,9.281,0.026,8.671,0.055,8.397,0.023,AAA,2M,8.249,0.022,8.095,0.021,8.008,0.019,7.895,0.192,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,,,2501452449987251840,02281712+0126310,422847367,3350.0,3450.0,4.0,5.0,False,,,False,False
J02277+044,BD+03 339,-,98,36.9418949661721,4.4330033365415,02:27:45.96,+04:25:55.0,162.990245465733,-50.7912344956321,EDR3,M1.0 V+,1.0,Gra03,,,,,,,,,,,,,,,,,86.42,1.85,240.0,0.96,HIP2,58.33,1.08,HIP2,17.14,0.32,HIP2,,,,,,,,,,,,,0.0256347000056083,0.0005164159546468523,Wol17,,,,,,,,,,,,,,0.53,0.13,Gai14,,,,,,,,,,,,,,,,,,,,,,,14.509,0.005,SDSS9,10.56,0.042,TYC2,10.112,0.04,UCAC4,8.9142,0.0039,EDR3,9.801,0.05,UCAC4,8.881,0.017,TYC2,9.096,0.1,UCAC4,8.757,UCAC4,8.76,0.1,UCAC4,8.4979,0.0192,EDR3,7.582,0.11,UCAC4,7.1263,0.0041,EDR3,7.03,US-B1,5.99,0.02,5.332,0.029,5.113,0.018,AAA,2M,5.08,0.205,4.949,0.082,5.065,0.015,5.003,0.031,BAAA,AllWISE,Resolved Physical,,,,,,,A2329,0.1325,,Tok15,,,No,,0.0,,,,[DSSI Tok15],Delta,,,2515752565074318720,02274591+0425557,630371109,,,,,False,,,False,False
J02274+031,2MASS J02272756+0310548,-,,36.8643108395231,3.1818628427565,02:27:27.56,+03:10:55.0,164.051253787308,-51.8550885071904,EDR3,M4.0 V,4.0,AF15a,3200.0,50.0,4.5,0.5,0.0,,Cif20,0.0080154,0.0001528,Cif20,0.29128,0.00952,Karmn,0.2833,0.0135,Karmn,-120.986929991859,0.16267586,-18.4592008198041,0.11388156,EDR3,42.0413984308524,0.119711064,EDR3,23.78607842,0.06772983,EDR3,0.0,3.0,Terr15,4.5444107,EDR3,10.02385,1.78189,7.36148,0.51001,-5.98092,2.3594,Karmn,0.0087439849181481,0.00048086022004307165,Wol17,UMa,Karmn,,,D,Karmn,,,,,1.2491999864578247,,CC21,-4.2,0.4,AF15a,,,,,,,,,,,,,,,,,,21.026,0.256,20.267,0.099,GALEX,17.382,0.01,SDSS9,,,,15.983,0.07,UCAC4,14.555,0.0042,EDR3,15.097,0.04,UCAC4,,,,14.305,0.04,UCAC4,14.269,UCAC3,13.698,0.03,UCAC4,12.9291,0.0029,EDR3,12.18,0.05,UCAC4,11.6968,0.0041,EDR3,10.83,US-B1,9.978,0.023,9.412,0.025,9.143,0.025,AAA,2M,8.956,0.023,8.785,0.019,8.625,0.023,8.687,0.356,AAAC,AllWISE,Single,,,,,,,,,,,,,No,,0.0,CAFOS,,,(Astralux),Gamma,,,2515329665414503808,02272756+0310548,420076839,3150.0,3250.0,4.0,5.0,False,,,False,False
J02272+545,2MASS J02271705+5432479,AB,,36.8221175094994,54.5461395294568,02:27:17.11,+54:32:47.8,136.628192994673,-5.7567021401186,EDR3,M4.5 V+,4.5,Law08,,,,,,,,,,,,,,,,,105.915576063687,0.06947612,-108.321205181431,0.15660425,EDR3,36.5563567799575,0.074822605,EDR3,27.35502353,0.05598955,EDR3,,,,1.2922382,EDR3,,,,,,,,0.0136966409305407,0.0006497696903003072,Wol17,,,,,,,,,,,,,,,,,,,,J022716.4+543258,0.0206,0.00725,-0.21,0.33,-1.0,0.96,1.48,0.52,0.0035464706023962,2.46,1RXS,,,,,,,,,,,,,,16.605,0.03,UCAC4,15.327,0.0045,EDR3,15.593,0.07,UCAC4,,,,14.949,0.05,UCAC4,14.629,UCAC4,14.358,0.04,UCAC4,14.0122,0.0029,EDR3,12.674,0.12,UCAC4,12.1432,0.0041,EDR3,11.36,US-B1,10.212,0.021,9.652,0.019,9.327,0.019,AAA,2M,9.101,0.023,8.911,0.021,8.725,0.025,8.773,0.374,AAAC,AllWISE,Resolved Physical,,,,,,,LAW10,0.70,,Law08,M5.0 V,,No,,0.0,,,,[LuckyCam],Delta,,,455634736638558592,02271705+5432479,624312439,,,,,False,,,False,False
J02256+375,G 74-025,-,3157,36.4117827519532,37.5424567602794,02:25:38.44,+37:32:33.9,142.863292800269,-21.6560786436694,EDR3,M4.0 V,4.0,PMSU,3200.0,50.0,5.5,0.5,0.0,,Cif20,0.0150795,0.0002297,Cif20,0.3995,0.0129,Karmn,0.398,0.017,Karmn,286.191948170637,0.03096204,-66.3188220976309,0.030176431,EDR3,34.6264284234489,0.029521262,EDR3,28.87967502,0.02462178,EDR3,6.4,15.0,Haw96,1.5390193,EDR3,-30.63644,11.11372,-26.56451,8.41687,3.77461,5.53559,Karmn,0.0426362564668629,0.0028490228613673,Wol17,,,,,YD,Karmn,,,,,13.717599868774414,,CC21,-2.63,,PMSU,,,,J022538.3+373225,0.05,0.0154,-0.5,0.28,0.29,0.83,2.83,0.87,0.004273004375963,2.81,1RXS*,Flare?,Ger99,,,,,,,,,,,,15.544,0.07,UCAC4,14.2053,0.0049,EDR3,14.669,0.04,UCAC4,,,,13.991,0.08,UCAC4,13.708,UCAC3,13.38,0.01,UCAC4,12.6293,0.0029,EDR3,11.853,0.04,UCAC4,11.4108,0.0042,EDR3,10.93,US-B1,9.712,0.022,9.103,0.023,8.842,0.016,AAA,2M,8.686,0.023,8.542,0.02,8.401,0.026,8.329,0.309,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,FastCam,Gamma,,,328643239565641856,02253841+3732339,129908451,3150.0,3250.0,5.0,6.0,False,,,False,False
J02254+246,StKM 1-265,-,,36.3666506326266,24.676904413482,02:25:28.10,+24:40:36.8,148.678513509468,-33.4509479754102,EDR3,M2.0 V,2.0,Lep13,3600.0,50.0,5.0,0.5,0.0,,Cif20,0.05687,0.00125,Cif20,0.613,0.0183,Karmn,0.6229,0.0232,Karmn,-89.8592464153393,0.030030146,3.89394389227564,0.026664758,EDR3,28.2012219509146,0.026995618,EDR3,35.45945639,0.03394356,EDR3,1.23004164056349,0.737635867894921,EDR3,1.1953174,EDR3,9.12117,0.52586,10.77708,0.3201,-5.54586,0.40665,Karmn,0.0051178949444792,0.00014273835444266454,Wol17,,,,,D,Karmn,,,,,,,,-0.48,,Lep13,,,,,,,,,,,,,,,,,,,,21.096,0.181,GALEX,15.734,0.006,SDSS9,,,,13.681,0.01,UCAC4,12.45,0.003,EDR3,12.943,0.03,UCAC4,,,,12.205,0.04,UCAC4,11.833,UCAC3,11.633,0.04,UCAC4,11.2989,0.0028,EDR3,10.567,0.06,UCAC4,10.2325,0.0039,EDR3,9.86,US-B1,8.876,0.029,8.178,0.034,7.953,0.033,AAA,2M,7.836,0.026,7.846,0.02,7.746,0.019,7.756,0.136,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,,,102648588798884736,02252811+2440368,21131100,3550.0,3650.0,4.5,5.5,False,,,False,False
J02247+259,LP 353-074,-,,36.1916586229287,25.9754112604085,02:24:46.11,+25:58:34.3,147.856103575948,-32.3399494914493,EDR3,M0.5 V,0.5,PMSU,3700.0,50.0,4.5,0.5,0.0,,Cif20,0.053559,0.001217,Cif20,0.5632,0.0165,Karmn,0.5703,0.0213,Karmn,-90.2101616376749,0.026642201,-175.465499597233,0.03052451,EDR3,35.7665417588629,0.026179545,EDR3,27.95909112,0.02046483,EDR3,-14.2917413502673,0.18618157445679,EDR3,1.3215237,EDR3,22.67543,0.13338,-12.87429,0.0846,-14.42675,0.10055,Karmn,0.0273919006590674,0.0003539198894048596,Wol17,,,,,D,Karmn,,,,,,,,0.26,0.1,Gai14,,,,,,,,,,,,,,,,,,,,20.145,0.1,GALEX,15.671,0.007,SDSS9,13.198,0.27,TYC2,13.092,0.05,UCAC4,11.8372,0.0031,EDR3,12.381,0.05,UCAC4,11.605,0.101,TYC2,11.593,0.06,UCAC4,11.201,UCAC3,11.033,0.01,UCAC4,10.7797,0.0028,EDR3,10.114,0.03,UCAC4,9.7598,0.0039,EDR3,9.86,US-B1,8.456,0.021,7.835,0.02,7.61,0.024,AAA,2M,7.459,0.031,7.454,0.02,7.38,0.017,7.36,0.105,AAAA,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,,,103363168277756928,02244611+2558346,21120590,3650.0,3750.0,4.0,5.0,False,,,False,False
J02234+227,LP 353-051,-,,35.8615022976892,22.7347106410216,02:23:26.65,+22:44:06.8,149.174392383694,-35.4051117340999,EDR3,M0.5 V,0.5,Lep13,3800.0,50.0,4.5,0.5,0.0,,Cif20,0.065445,0.001568,Cif20,0.5902,0.0171,Karmn,0.599,0.022,Karmn,98.6733579304026,0.020983985,-112.579615297936,0.02261826,EDR3,36.9015988625384,0.017747497,EDR3,27.09909681,0.01303307,EDR3,12.1074335175065,0.63612611008832,EDR3,1.2667778,EDR3,-13.69448,0.44527,-12.36384,0.26577,-13.26724,0.36859,Karmn,0.0139453222159828,0.0001315107022503409,Wol17,LA/Cas,Karmn,bet Pic,Malo13,YD,Karmn,=,6.0,2.0,Schl10,,,,-0.62,,Lep13,,,,J022326.7+224344,0.453,0.0947,0.04,0.2,0.22,0.29,38.6,8.07,0.0142351388967973,5.63,1RXS,,,19.432,0.152,17.723,0.041,GALEX,15.738,0.008,SDSS9,13.967,0.502,TYC2,12.694,0.01,UCAC4,11.4102,0.0032,EDR3,11.983,0.03,UCAC4,11.576,0.132,TYC2,11.25,0.03,UCAC4,10.707,UCAC3,10.62,0.05,UCAC4,10.4296,0.0029,EDR3,9.816,0.07,UCAC4,9.4532,0.0044,EDR3,9.69,US-B1,8.182,0.018,7.561,0.021,7.346,0.018,AAA,2M,7.22,0.028,7.23,0.021,7.191,0.017,7.271,0.11,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,[Bow15],Gamma,,,101612981989146752,02232663+2244069,246975019,3750.0,3850.0,4.0,5.0,False,,,False,False
J02230+181,StKM 1-261,-,,35.7756248029045,18.1754491032429,02:23:05.97,+18:10:34.0,151.599284739088,-39.5396310944613,EDR3,M0.5 V,0.5,Lep13,,,,,,,,,,,,,,,,,161.6,2.3,-151.7,2.3,PPMXL,,,,30.8,0.4,Karmn,,,,,,,,-33.5,,-8.0,,Lep13,0.038869202615977,0.0005130540453533925,Wol17,,,,,,,,,,,,,,-0.48,,Lep13,,,,,,,,,,,,,,,,,,,,20.6,0.128,GALEX,15.634,0.007,SDSS9,12.917,0.279,TYC2,12.872,0.027,APASS9,11.6759,0.0037,EDR3,12.17,0.0,UCAC4,11.73,0.153,TYC2,11.417,0.044,APASS9,11.049,UCAC3,10.836,0.05,UCAC4,11.2078,0.0031,EDR3,10.126,0.01,UCAC4,9.7291,0.004,EDR3,10.52,US-B1,8.493,0.021,7.898,0.017,7.679,0.018,AAA,2M,7.533,0.031,7.504,0.02,7.443,0.018,7.333,0.121,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,,,85931648369883776,02230593+1810347,620146745,,,,,False,,,False,False
J02222+478,BD+47 612,-,96,35.5624478352483,47.8802132876753,02:22:14.64,+47:52:48.1,138.29283686467,-12.2646443866958,EDR3,M0.5 V,0.5,PMSU,3894.0,11.0,4.99,0.09,0.0,0.04,Marf21,0.0672725,0.0005659,Karmn,0.56988,0.00401,Karmn,0.577,0.013,Karmn,216.133955383129,0.025820905,41.4359922707344,0.031850155,EDR3,83.6606219343906,0.026224768,EDR3,11.95305482,0.00374688,EDR3,-37.94,0.0041,Sou18,1.0825739,EDR3,19.56692,0.00409,-31.69081,0.00385,14.41419,0.00243,Karmn,0.0132296908320528,0.0002206053655466161,Wol17,,,,,D,Karmn,<,2.0,,Rein18,29.5,0.4,DA19,0.055,0.004,Sche19,,,,J022214.1+475304,0.031,0.00928,-0.58,0.22,-0.4,0.5,1.62,1.62,0.00011082720632488216,0.07,1RXS,,,,,,,,16.077,0.027,SDSS9,11.171,0.049,TYC2,10.864,0.04,UCAC4,9.6284,0.0029,EDR3,9.854,0.001,SDSS9,,,,9.345,0.03,UCAC4,8.83,UCAC3,8.817,0.0,CMC15,8.6361,0.0028,EDR3,8.097,0.0,PS1,7.6471,0.0038,EDR3,7.79,US-B1,6.377,0.019,5.77,0.038,5.554,0.026,AAA,2M,5.464,0.153,5.285,0.062,5.377,0.015,5.254,0.039,BAAA,AllWISE,Single,,,,,,,,,,,,CARMENES+SOPHIE,Yes,Hob18,1.0,,CAFE,,[WD15],Alpha,GTO,,354077348697687424,02221463+4752481,409527090,3883.0,3905.0,4.9,5.08,True,../data/CARM_VIS_RVs/J02222+478.dat,../data/CARMENES_GTO_TESS_lc/lightcurves/J02222+478/J02222+478_TESS_TIC409527090_S18.fits,True,True
J02210+368,GJ 1047 AB,AB,1047AB,35.27103884733,36.8820078831,02:21:04.07,+36:53:04.3,142.2215960008,-22.6090721036,EDR3,M3.0 V+,3.0,PMSU,,,,,,,,,,,,,,,,,736.14291486299,0.05901364,-564.156945395795,0.060143866,EDR3,43.8377281995042,0.06601435,EDR3,22.81140107,0.03435123,EDR3,,,,0.90850806,EDR3,,,,,,,,0.3783329258350517,0.0156661223196915,Wol17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.924,0.02,UCAC4,13.6984,0.0256,EDR3,14.029,0.07,UCAC4,,,,13.261,0.15,UCAC4,13.149,UCAC3,12.658,0.01,UCAC4,12.7472,0.0029,EDR3,11.299,0.17,UCAC4,11.0325,0.0169,EDR3,10.41,US-B1,9.368,0.02,8.78,0.017,8.562,0.019,AAA,2M,8.358,0.024,8.18,0.021,8.053,0.022,7.856,0.224,AAAB,AllWISE,Wide + Resolved Physical,GIC31,31.32,0.26,AS11,GJ 1047 C,M3.5 V,WNO7,1.00,,,,,No,,0.0,,,,,Delta,,#close binary: more info needed. WDS LMP28 background.,328181410322977792,02210396+3653053,129789754,,,,,False,,,False,False
J02207+029,LTT 17354,-,3153,35.1933990510357,2.9757995116747,02:20:46.25,+02:58:37.6,162.005014914549,-52.9817206993945,EDR3,M4.5 V,4.5,PMSU,3100.0,50.0,5.5,0.5,0.0,,Cif20,0.004217,7.493e-05,Cif20,0.22513,0.00753,Karmn,0.2135,0.0116,Karmn,152.036938889716,0.024463106,-293.534853985499,0.020700824,EDR3,53.3520255284036,0.024305955,EDR3,18.74343083,0.00853908,EDR3,10.0,5.0,New14,1.4994253,EDR3,-3.08205,2.86311,-26.15377,0.93017,-16.40757,3.99219,Karmn,0.0448326705975099,0.001405286449024,Wol17,LA,Karmn,,,YD,Karmn,=,23.3,0.7,Jen09,0.5025,,West15,-3.22,,PMSU,,,,,,,,,,,,,,,,Flare?,Ger99,,,,,,17.977,0.017,SDSS9,,,,16.512,0.05,UCAC4,15.032,0.0048,EDR3,15.564,0.02,UCAC4,,,,14.807,0.06,UCAC4,14.589,UCAC3,14.185,0.06,UCAC4,13.2013,0.0028,EDR3,12.456,0.07,UCAC4,11.9212,0.0039,EDR3,11.38,US-B1,10.064,0.027,9.564,0.023,9.202,0.021,AAA,2M,9.024,0.023,8.827,0.02,8.659,0.025,8.792,0.433,AAAC,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,,Gamma,,,2514052131687080192,02204625+0258375,420001446,3050.0,3150.0,5.0,6.0,False,,,False,False
J02204+377,LP 245-017 AB,AB,3151AB,35.1072385726925,37.7915503394319,02:20:25.28,+37:47:30.7,141.731811723616,-21.8099354277744,EDR3,M2.5 V+,2.5,PMSU,,,,,,,,,,,,,,,,,342.260088643345,0.03336442,-69.7667266188936,0.037634786,EDR3,40.86650935714,0.03342554,EDR3,24.46991475,0.02001444,EDR3,,,,1.5134864,EDR3,,,,,,,,0.0667437086741086,0.0018838058519317,Wol17,,,,,,,,,,,,,,0.18,0.28,Gai14,,,,,,,,,,,,,,,,,,,,21.313,0.212,GALEX,,,,,,,14.244,0.02,UCAC4,12.8991,0.0034,EDR3,13.434,0.01,UCAC4,,,,12.691,0.01,UCAC4,12.329,UCAC3,12.105,0.1,UCAC4,11.5853,0.0028,EDR3,10.896,0.01,UCAC4,10.4508,0.0039,EDR3,10.12,US-B1,8.952,0.021,8.327,0.023,8.114,0.02,AAA,2M,7.93,0.027,7.841,0.02,7.736,0.019,7.617,0.153,AAAB,AllWISE,Resolved Physical,,,,,,,LLDS3370,2.37,0.01,AS11,D:,,No,,0.0,,,,,Delta,,,331611611723173760,02202524+3747307,471012506,,,,,False,,,False,False
J02190+353,Ross 19,-,94,34.7661922730307,35.3532672618828,02:19:03.01,+35:21:18.6,142.417280909306,-24.1810410677716,EDR3,M3.5 V,3.5,PMSU,3400.0,50.0,4.5,0.5,0.0,,Cif20,0.014984,0.0003381,Cif20,0.3528,0.0111,Karmn,0.3482,0.0152,Karmn,670.531593348866,0.041607592,-427.411648028647,0.03979398,EDR3,57.3275767136486,0.03983497,EDR3,17.44361191,0.01212097,EDR3,-27.88,0.12,Jeff18,1.5003899,EDR3,-15.05656,0.09074,-69.81433,0.07247,-0.2029,0.05499,Karmn,0.2599736724326368,0.0374786815912921,Wol17,,,,,D,Karmn,<,3.0,,Jeff18,,,,0.14,0.23,Sche15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.069,0.04,UCAC4,12.8218,0.0031,EDR3,13.261,0.05,UCAC4,,,,12.562,0.08,UCAC4,12.253,UCAC4,12.0,0.08,UCAC4,11.389,0.0028,EDR3,10.631,0.09,UCAC4,10.2104,0.0039,EDR3,9.87,US-B1,8.662,0.027,8.137,0.033,7.897,0.024,AAA,2M,7.701,0.028,7.538,0.02,7.446,0.019,7.169,0.096,AAAA,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,CAFE,,FastCam,Beta,,,327930412432710784,02190305+3521181,429066777,3350.0,3450.0,4.0,5.0,False,,,False,False
J02190+238,LTT 10787,-,3150,34.761139583871,23.8815864192938,02:19:02.33,+23:52:55.0,147.468590969287,-34.7817487364162,EDR3,M4.0 V,4.0,PMSU,3200.0,50.0,5.0,0.5,0.0,,Cif20,0.0086207,0.0001236,Cif20,0.30208,0.00968,Karmn,0.2947,0.0137,Karmn,296.868671789372,0.0335897,-78.7235278781357,0.026442077,EDR3,44.2213847822074,0.029095763,EDR3,22.61349356,0.0148787,EDR3,25.0,5.0,Terr15,1.4854275,EDR3,-37.27337,3.46227,-14.79634,2.20854,-10.03706,2.85229,Karmn,0.0442183856955753,0.0018623995396301,Wol17,HS,Karmn,,,YD,Karmn,=,25.0,,Moc02,0.9726999998092652,,CC21,-4.86,,PMSU,,,,J021903.8+235307,0.0573,0.0208,0.33,0.35,0.09,0.47,5.76,2.09,0.0092356001600837,6.11,1RXS,Flare?,Ger99,,,20.559,0.198,GALEX,,,,,,,15.75,0.05,UCAC4,14.3121,0.0052,EDR3,14.898,0.1,UCAC4,,,,14.07,0.02,UCAC4,14.074,UCAC3,13.463,0.03,UCAC4,12.7115,0.0029,EDR3,11.904,0.04,UCAC4,11.4854,0.0039,EDR3,10.89,US-B1,9.777,0.021,9.228,0.022,8.956,0.017,AAA,2M,8.785,0.023,8.601,0.02,8.467,0.033,7.866,0.241,AAAB,AllWISE,Single,,,,,,,,,,,,,No,,0.0,,,,FastCam,Gamma,,35-300Ma Shk09.,102535064223209216,02190228+2352550,246943507,3150.0,3250.0,4.5,5.5,False,,,False,False
